,phi_h,Ti,Ta,phi_s
0 days 03:32:30,3000.0,296.9212555773241,270.55,0.0
0 days 03:33:00,3000.0,296.93474909611405,270.55,0.0
0 days 03:33:30,3000.0,296.94808916991434,270.55,0.0
0 days 03:34:00,3000.0,296.9612783188227,270.55,0.0
0 days 03:34:30,3000.0,296.97431933700585,270.55,0.0
0 days 03:35:00,3000.0,296.9872148427213,270.5333333333333,0.0
0 days 03:35:30,3000.0,296.99990099758384,270.5333333333333,0.0
0 days 03:36:00,3000.0,297.012492888567,270.5333333333333,0.0
0 days 03:36:30,3000.0,297.02496301458547,270.5333333333333,0.0
0 days 03:37:00,3000.0,297.0373038493222,270.5333333333333,0.0
0 days 03:37:30,3000.0,297.0495145744377,270.5333333333333,0.0
0 days 03:38:00,3000.0,297.0615965872673,270.5333333333333,0.0
0 days 03:38:30,3000.0,297.0735519936369,270.5333333333333,0.0
0 days 03:39:00,3000.0,297.08538310266306,270.5333333333333,0.0
0 days 03:39:30,3000.0,297.097092257889,270.5333333333333,0.0
0 days 03:40:00,3000.0,297.10868173973836,270.51666666666665,0.0
0 days 03:40:30,498.66666666666697,297.06482964859913,270.51666666666665,0.0
0 days 03:41:00,498.66666666666697,297.0217248281642,270.51666666666665,0.0
0 days 03:41:30,498.66666666666697,296.97933609853516,270.51666666666665,0.0
0 days 03:42:00,498.66666666666697,296.9376972602063,270.51666666666665,0.0
0 days 03:42:30,498.66666666666697,296.8968044663563,270.51666666666665,0.0
0 days 03:43:00,498.66666666666697,296.8566419821385,270.51666666666665,0.0
0 days 03:43:30,498.66666666666697,296.81719074312724,270.51666666666665,0.0
0 days 03:44:00,498.66666666666697,296.77843115401197,270.51666666666665,0.0
0 days 03:44:30,498.66666666666697,296.7403439712621,270.51666666666665,0.0
0 days 03:45:00,498.66666666666697,296.7029112018951,270.5,0.0
0 days 03:45:30,42.66666666666671,296.656183975137,270.5,0.0
0 days 03:46:00,42.66666666666671,296.61016343378617,270.5,0.0
0 days 03:46:30,42.66666666666671,296.5648165712671,270.5,0.0
0 days 03:47:00,42.66666666666671,296.5201797543636,270.5,0.0
0 days 03:47:30,42.66666666666671,296.4762517912122,270.5,0.0
0 days 03:48:00,42.66666666666671,296.4330193895615,270.5,0.0
0 days 03:48:30,42.66666666666671,296.3904656746454,270.5,0.0
0 days 03:49:00,42.66666666666671,296.348573020469,270.5,0.0
0 days 03:49:30,42.66666666666671,296.3073239752663,270.5,0.0
0 days 03:50:00,42.66666666666671,296.26670183858744,270.48333333333335,0.0
0 days 03:50:30,43.99999999999999,296.22686185868014,270.48333333333335,0.0
0 days 03:51:00,43.99999999999999,296.1875180027482,270.48333333333335,0.0
0 days 03:51:30,43.99999999999999,296.1487198121522,270.48333333333335,0.0
0 days 03:52:00,43.99999999999999,296.1104743440122,270.48333333333335,0.0
0 days 03:52:30,43.99999999999999,296.07277459724116,270.48333333333335,0.0
0 days 03:53:00,43.99999999999999,296.03560916667925,270.48333333333335,0.0
0 days 03:53:30,43.99999999999999,295.99896546570085,270.48333333333335,0.0
0 days 03:54:00,43.99999999999999,295.96283079547624,270.48333333333335,0.0
0 days 03:54:30,43.99999999999999,295.9271926922219,270.48333333333335,0.0
0 days 03:55:00,43.99999999999999,295.89204158803545,270.4666666666667,0.0
0 days 03:55:30,44.6666666666667,295.85749395911296,270.4666666666667,0.0
0 days 03:56:00,44.6666666666667,295.823326390457,270.4666666666667,0.0
0 days 03:56:30,44.6666666666667,295.7895816647838,270.4666666666667,0.0
0 days 03:57:00,44.6666666666667,295.7562672367664,270.4666666666667,0.0
0 days 03:57:30,44.6666666666667,295.723378824479,270.4666666666667,0.0
0 days 03:58:00,44.6666666666667,295.6909084196262,270.4666666666667,0.0
0 days 03:58:30,44.6666666666667,295.65884696309354,270.4666666666667,0.0
0 days 03:59:00,44.6666666666667,295.6271852347395,270.4666666666667,0.0
0 days 03:59:30,44.6666666666667,295.595914144607,270.4666666666667,0.0
0 days 04:00:00,44.6666666666667,295.56502658666375,270.45,0.0
0 days 04:00:30,44.6666666666667,295.5346045667562,270.45,0.0
0 days 04:01:00,44.6666666666667,295.5044632348578,270.45,0.0
0 days 04:01:30,44.6666666666667,295.47466466230856,270.45,0.0
0 days 04:02:00,44.6666666666667,295.44521555202283,270.45,0.0
0 days 04:02:30,44.6666666666667,295.4161090667806,270.45,0.0
0 days 04:03:00,44.6666666666667,295.38733687012126,270.45,0.0
0 days 04:03:30,44.6666666666667,295.3588912196988,270.45,0.0
0 days 04:04:00,44.6666666666667,295.3307649113234,270.45,0.0
0 days 04:04:30,44.6666666666667,295.302951063843,270.45,0.0
0 days 04:05:00,44.6666666666667,295.27544401196843,270.43463541666665,0.0
0 days 04:05:30,43.99999999999999,295.2483046986254,270.43463541666665,0.0
0 days 04:06:00,43.99999999999999,295.221393226815,270.43463541666665,0.0
0 days 04:06:30,43.99999999999999,295.19475269913954,270.43463541666665,0.0
0 days 04:07:00,43.99999999999999,295.1683895072191,270.43463541666665,0.0
0 days 04:07:30,43.99999999999999,295.1423007959623,270.43463541666665,0.0
0 days 04:08:00,43.99999999999999,295.11648158970075,270.43463541666665,0.0
0 days 04:08:30,43.99999999999999,295.0909265301105,270.43463541666665,0.0
0 days 04:09:00,43.99999999999999,295.0656302815982,270.43463541666665,0.0
0 days 04:09:30,43.99999999999999,295.0405876204495,270.43463541666665,0.0
0 days 04:10:00,43.99999999999999,295.0157942318808,270.4192708333333,0.0
0 days 04:10:30,41.3333333333333,294.99126070893703,270.4192708333333,0.0
0 days 04:11:00,41.3333333333333,294.9669146769166,270.4192708333333,0.0
0 days 04:11:30,41.3333333333333,294.9427857681153,270.4192708333333,0.0
0 days 04:12:00,41.3333333333333,294.9188810533198,270.4192708333333,0.0
0 days 04:12:30,41.3333333333333,294.8951999588711,270.4192708333333,0.0
0 days 04:13:00,41.3333333333333,294.87173941001777,270.4192708333333,0.0
0 days 04:13:30,41.3333333333333,294.8484955601435,270.4192708333333,0.0
0 days 04:14:00,41.3333333333333,294.82546437064593,270.4192708333333,0.0
0 days 04:14:30,41.3333333333333,294.8026418039394,270.4192708333333,0.0
0 days 04:15:00,41.3333333333333,294.78002447457504,270.4057291666667,0.0
0 days 04:15:30,40.6666666666667,294.75766147315625,270.4057291666667,0.0
0 days 04:16:00,40.6666666666667,294.7354538057834,270.4057291666667,0.0
0 days 04:16:30,40.6666666666667,294.7134212242165,270.4057291666667,0.0
0 days 04:17:00,40.6666666666667,294.69157184830016,270.4057291666667,0.0
0 days 04:17:30,40.6666666666667,294.6699062270369,270.4057291666667,0.0
0 days 04:18:00,40.6666666666667,294.648422459125,270.4057291666667,0.0
0 days 04:18:30,40.6666666666667,294.6271177352052,270.4057291666667,0.0
0 days 04:19:00,40.6666666666667,294.60598895530984,270.4057291666667,0.0
0 days 04:19:30,40.6666666666667,294.58503295479386,270.4057291666667,0.0
0 days 04:20:00,40.6666666666667,294.56424701508865,270.3921875,0.0
0 days 04:20:30,3000.0,294.60935690307593,270.3921875,0.0
0 days 04:21:00,3000.0,294.65394330092437,270.3921875,0.0
0 days 04:21:30,3000.0,294.6979461343791,270.3921875,0.0
0 days 04:22:00,3000.0,294.74134836978476,270.3921875,0.0
0 days 04:22:30,3000.0,294.78414754597867,270.3921875,0.0
0 days 04:23:00,3000.0,294.8263462808721,270.3921875,0.0
0 days 04:23:30,3000.0,294.86794907587796,270.3921875,0.0
0 days 04:24:00,3000.0,294.908961241641,270.3921875,0.0
0 days 04:24:30,3000.0,294.94938852894273,270.3921875,0.0
0 days 04:25:00,3000.0,294.9892356369777,270.38046875,0.0
0 days 04:25:30,3000.0,295.0283755391769,270.38046875,0.0
0 days 04:26:00,3000.0,295.06704248403395,270.38046875,0.0
0 days 04:26:30,3000.0,295.1051813383067,270.38046875,0.0
0 days 04:27:00,3000.0,295.14277813998075,270.38046875,0.0
0 days 04:27:30,3000.0,295.17983285627577,270.38046875,0.0
0 days 04:28:00,3000.0,295.216350208826,270.38046875,0.0
0 days 04:28:30,3000.0,295.2523365714768,270.38046875,0.0
0 days 04:29:00,3000.0,295.28779891660133,270.38046875,0.0
0 days 04:29:30,3000.0,295.32274445073193,270.38046875,0.0
0 days 04:30:00,3000.0,295.3571789300109,270.36875,0.0
0 days 04:30:30,3000.0,295.3909874368586,270.36875,0.0
0 days 04:31:00,3000.0,295.42438699179127,270.36875,0.0
0 days 04:31:30,3000.0,295.4573280004729,270.36875,0.0
0 days 04:32:00,3000.0,295.48979866714103,270.36875,0.0
0 days 04:32:30,3000.0,295.5217999185653,270.36875,0.0
0 days 04:33:00,3000.0,295.55333694324594,270.36875,0.0
0 days 04:33:30,3000.0,295.58441634003185,270.36875,0.0
0 days 04:34:00,3000.0,295.61504515572165,270.36875,0.0
0 days 04:34:30,3000.0,295.6452305576385,270.36875,0.0
0 days 04:35:00,3000.0,295.67497827030587,270.36223958333335,0.0
0 days 04:35:30,3000.0,295.70419314009706,270.36223958333335,0.0
0 days 04:36:00,3000.0,295.7330832205827,270.36223958333335,0.0
0 days 04:36:30,3000.0,295.7615731176904,270.36223958333335,0.0
0 days 04:37:00,3000.0,295.789652924739,270.36223958333335,0.0
0 days 04:37:30,3000.0,295.8173291528712,270.36223958333335,0.0
0 days 04:38:00,3000.0,295.8446100589998,270.36223958333335,0.0
0 days 04:38:30,3000.0,295.87150313669673,270.36223958333335,0.0
0 days 04:39:00,3000.0,295.8980152868816,270.36223958333335,0.0
0 days 04:39:30,3000.0,295.92415314249064,270.36223958333335,0.0
0 days 04:40:00,3000.0,295.9499222353296,270.35572916666666,0.0
0 days 04:40:30,3000.0,295.9752322769608,270.35572916666666,0.0
0 days 04:41:00,3000.0,296.00026671512813,270.35572916666666,0.0
0 days 04:41:30,3000.0,296.02497047596137,270.35572916666666,0.0
0 days 04:42:00,3000.0,296.04933512325283,270.35572916666666,0.0
0 days 04:42:30,3000.0,296.0733637502008,270.35572916666666,0.0
0 days 04:43:00,3000.0,296.0970618430636,270.35572916666666,0.0
0 days 04:43:30,3000.0,296.12043524855727,270.35572916666666,0.0
0 days 04:44:00,3000.0,296.14348978667584,270.35572916666666,0.0
0 days 04:44:30,3000.0,296.1662311917522,270.35572916666666,0.0
0 days 04:45:00,3000.0,296.1886642342691,270.35260416666665,0.0
0 days 04:45:30,3000.0,296.21070355097584,270.35260416666665,0.0
0 days 04:46:00,3000.0,296.2325109182034,270.35260416666665,0.0
0 days 04:46:30,3000.0,296.2540481722756,270.35260416666665,0.0
0 days 04:47:00,3000.0,296.2753064782313,270.35260416666665,0.0
0 days 04:47:30,3000.0,296.2962863898602,270.35260416666665,0.0
0 days 04:48:00,3000.0,296.31699149136966,270.35260416666665,0.0
0 days 04:48:30,3000.0,296.33742630737027,270.35260416666665,0.0
0 days 04:49:00,3000.0,296.3575956149121,270.35260416666665,0.0
0 days 04:49:30,3000.0,296.3775042173147,270.35260416666665,0.0
0 days 04:50:00,3000.0,296.39715615620304,270.34947916666664,0.0
0 days 04:50:30,3000.0,296.4164714508437,270.34947916666664,0.0
0 days 04:51:00,3000.0,296.4355924875942,270.34947916666664,0.0
0 days 04:51:30,3000.0,296.4544946384465,270.34947916666664,0.0
0 days 04:52:00,3000.0,296.4731674449863,270.34947916666664,0.0
0 days 04:52:30,3000.0,296.4916100723341,270.34947916666664,0.0
0 days 04:53:00,3000.0,296.50982479621644,270.34947916666664,0.0
0 days 04:53:30,3000.0,296.52781507082926,270.34947916666664,0.0
0 days 04:54:00,3000.0,296.545584741691,270.34947916666664,0.0
0 days 04:54:30,3000.0,296.56313775561796,270.34947916666664,0.0
0 days 04:55:00,3000.0,296.5804775185427,270.3497395833333,0.0
0 days 04:55:30,3000.0,296.5975295514655,270.3497395833333,0.0
0 days 04:56:00,3000.0,296.6144193826497,270.3497395833333,0.0
0 days 04:56:30,3000.0,296.631132788394,270.3497395833333,0.0
0 days 04:57:00,3000.0,296.647657089125,270.3497395833333,0.0
0 days 04:57:30,3000.0,296.66399118600117,270.3497395833333,0.0
0 days 04:58:00,3000.0,296.68013629917505,270.3497395833333,0.0
0 days 04:58:30,3000.0,296.69609505416884,270.3497395833333,0.0
0 days 04:59:00,3000.0,296.71187050027544,270.3497395833333,0.0
0 days 04:59:30,3000.0,296.727465843592,270.3497395833333,0.0
0 days 05:00:00,3000.0,296.74288395599353,270.35,0.0
0 days 05:00:30,544.0,296.70377162755,270.35,0.0
0 days 05:01:00,544.0,296.6653245789671,270.35,0.0
0 days 05:01:30,544.0,296.62751079445314,270.35,0.0
0 days 05:02:00,544.0,296.59036252962625,270.35,0.0
0 days 05:02:30,544.0,296.55387714357823,270.35,0.0
0 days 05:03:00,544.0,296.51804095498767,270.35,0.0
0 days 05:03:30,544.0,296.4828371688517,270.35,0.0
0 days 05:04:00,544.0,296.44824846828027,270.35,0.0
0 days 05:04:30,544.0,296.41425783190056,270.35,0.0
0 days 05:05:00,544.0,296.3808490933536,270.36041666666665,0.0
0 days 05:05:30,43.99999999999999,296.33708256525625,270.36041666666665,0.0
0 days 05:06:00,43.99999999999999,296.2939726668993,270.36041666666665,0.0
0 days 05:06:30,43.99999999999999,296.2514867914031,270.36041666666665,0.0
0 days 05:07:00,43.99999999999999,296.2096596780328,270.36041666666665,0.0
0 days 05:07:30,43.99999999999999,296.16849055194336,270.36041666666665,0.0
0 days 05:08:00,43.99999999999999,296.12796719146667,270.36041666666665,0.0
0 days 05:08:30,43.99999999999999,296.08807397970855,270.36041666666665,0.0
0 days 05:09:00,43.99999999999999,296.04879458002773,270.36041666666665,0.0
0 days 05:09:30,43.99999999999999,296.0101128101418,270.36041666666665,0.0
0 days 05:10:00,43.99999999999999,295.97201307614546,270.37083333333334,0.0
0 days 05:10:30,46.0,295.9346578420016,270.37083333333334,0.0
0 days 05:11:00,46.0,295.8977623375641,270.37083333333334,0.0
0 days 05:11:30,46.0,295.86137308676007,270.37083333333334,0.0
0 days 05:12:00,46.0,295.82549683840705,270.37083333333334,0.0
0 days 05:12:30,46.0,295.7901271693922,270.37083333333334,0.0
0 days 05:13:00,46.0,295.7552535265421,270.37083333333334,0.0
0 days 05:13:30,46.0,295.72086424490976,270.37083333333334,0.0
0 days 05:14:00,46.0,295.6869475493591,270.37083333333334,0.0
0 days 05:14:30,46.0,295.65349187996026,270.37083333333334,0.0
0 days 05:15:00,46.0,295.62048834427384,270.3854166666667,0.0
0 days 05:15:30,42.00000000000001,295.58794396319604,270.3854166666667,0.0
0 days 05:16:00,42.00000000000001,295.5557529134304,270.3854166666667,0.0
0 days 05:16:30,42.00000000000001,295.5239555539956,270.3854166666667,0.0
0 days 05:17:00,42.00000000000001,295.49255899953636,270.3854166666667,0.0
0 days 05:17:30,42.00000000000001,295.4615593126547,270.3854166666667,0.0
0 days 05:18:00,42.00000000000001,295.43094904479443,270.3854166666667,0.0
0 days 05:18:30,42.00000000000001,295.40071975488877,270.3854166666667,0.0
0 days 05:19:00,42.00000000000001,295.37086284694124,270.3854166666667,0.0
0 days 05:19:30,42.00000000000001,295.34136984415755,270.3854166666667,0.0
0 days 05:20:00,42.00000000000001,295.3122341015735,270.40000000000003,0.0
0 days 05:20:30,3000.0,295.34909468351947,270.40000000000003,0.0
0 days 05:21:00,3000.0,295.3854749612278,270.40000000000003,0.0
0 days 05:21:30,3000.0,295.4213238317944,270.40000000000003,0.0
0 days 05:22:00,3000.0,295.45663055167154,270.40000000000003,0.0
0 days 05:22:30,3000.0,295.4913977078449,270.40000000000003,0.0
0 days 05:23:00,3000.0,295.5256321940643,270.40000000000003,0.0
0 days 05:23:30,3000.0,295.55934222360696,270.40000000000003,0.0
0 days 05:24:00,3000.0,295.59253636057383,270.40000000000003,0.0
0 days 05:24:30,3000.0,295.62522321514234,270.40000000000003,0.0
0 days 05:25:00,3000.0,295.6574095111903,270.41875000000005,0.0
0 days 05:25:30,3000.0,295.6889855491216,270.41875000000005,0.0
0 days 05:26:00,3000.0,295.720163360255,270.41875000000005,0.0
0 days 05:26:30,3000.0,295.7508957779111,270.41875000000005,0.0
0 days 05:27:00,3000.0,295.78117235294343,270.41875000000005,0.0
0 days 05:27:30,3000.0,295.8109949613326,270.41875000000005,0.0
0 days 05:28:00,3000.0,295.84036956535533,270.41875000000005,0.0
0 days 05:28:30,3000.0,295.86930343872945,270.41875000000005,0.0
0 days 05:29:00,3000.0,295.8978042320879,270.41875000000005,0.0
0 days 05:29:30,3000.0,295.9258796571903,270.41875000000005,0.0
0 days 05:30:00,3000.0,295.9535358317744,270.4375,0.0
0 days 05:30:30,3000.0,295.9806817982495,270.4375,0.0
0 days 05:31:00,3000.0,296.00751780789517,270.4375,0.0
0 days 05:31:30,3000.0,296.033973235159,270.4375,0.0
0 days 05:32:00,3000.0,296.060039263216,270.4375,0.0
0 days 05:32:30,3000.0,296.0857224299606,270.4375,0.0
0 days 05:33:00,3000.0,296.1110309742966,270.4375,0.0
0 days 05:33:30,3000.0,296.13597248271856,270.4375,0.0
0 days 05:34:00,3000.0,296.1605540009779,270.4375,0.0
0 days 05:34:30,3000.0,296.1847823056164,270.4375,0.0
0 days 05:35:00,3000.0,296.2086630299312,270.45833333333337,0.0
0 days 05:35:30,3000.0,296.2321099126562,270.45833333333337,0.0
0 days 05:36:00,3000.0,296.25529750431457,270.45833333333337,0.0
0 days 05:36:30,3000.0,296.2781758970838,270.45833333333337,0.0
0 days 05:37:00,3000.0,296.3007372789854,270.45833333333337,0.0
0 days 05:37:30,3000.0,296.3229844568585,270.45833333333337,0.0
0 days 05:38:00,3000.0,296.34492268016203,270.45833333333337,0.0
0 days 05:38:30,3000.0,296.3665576714724,270.45833333333337,0.0
0 days 05:39:00,3000.0,296.38789517547536,270.45833333333337,0.0
0 days 05:39:30,3000.0,296.40894086024883,270.45833333333337,0.0
0 days 05:40:00,3000.0,296.4296994373939,270.4791666666667,0.0
0 days 05:40:30,436.666666666667,296.39338113819707,270.4791666666667,0.0
0 days 05:41:00,436.666666666667,296.3576035007992,270.4791666666667,0.0
0 days 05:41:30,436.666666666667,296.32241438215,270.4791666666667,0.0
0 days 05:42:00,436.666666666667,296.2878177694052,270.4791666666667,0.0
0 days 05:42:30,436.666666666667,296.2538035018692,270.4791666666667,0.0
0 days 05:43:00,436.666666666667,296.22035728300807,270.4791666666667,0.0
0 days 05:43:30,436.666666666667,296.1874639424725,270.4791666666667,0.0
0 days 05:44:00,436.666666666667,296.15510846244143,270.4791666666667,0.0
0 days 05:44:30,436.666666666667,296.1232762733755,270.4791666666667,0.0
0 days 05:45:00,436.666666666667,296.09195635656766,270.4979166666667,0.0
0 days 05:45:30,40.0,296.0524583505809,270.4979166666667,0.0
0 days 05:46:00,40.0,296.013478938578,270.4979166666667,0.0
0 days 05:46:30,40.0,295.9750670889425,270.4979166666667,0.0
0 days 05:47:00,40.0,295.9372286847092,270.4979166666667,0.0
0 days 05:47:30,40.0,295.8999554260549,270.4979166666667,0.0
0 days 05:48:00,40.0,295.86323464391387,270.4979166666667,0.0
0 days 05:48:30,40.0,295.82705256230156,270.4979166666667,0.0
0 days 05:49:00,40.0,295.79139537083677,270.4979166666667,0.0
0 days 05:49:30,40.0,295.75624956581765,270.4979166666667,0.0
0 days 05:50:00,40.0,295.72160485486955,270.51666666666665,0.0
0 days 05:50:30,40.0,295.68756210296647,270.51666666666665,0.0
0 days 05:51:00,40.0,295.6539111606054,270.51666666666665,0.0
0 days 05:51:30,40.0,295.62069433129113,270.51666666666665,0.0
0 days 05:52:00,40.0,295.58791842087527,270.51666666666665,0.0
0 days 05:52:30,40.0,295.5555784557065,270.51666666666665,0.0
0 days 05:53:00,40.0,295.5236657457619,270.51666666666665,0.0
0 days 05:53:30,40.0,295.4921705768687,270.51666666666665,0.0
0 days 05:54:00,40.0,295.4610831048895,270.51666666666665,0.0
0 days 05:54:30,40.0,295.4303936471314,270.51666666666665,0.0
0 days 05:55:00,40.0,295.40009468226685,270.5333333333333,0.0
0 days 05:55:30,42.00000000000001,295.3703104106861,270.5333333333333,0.0
0 days 05:56:00,42.00000000000001,295.3408100651796,270.5333333333333,0.0
0 days 05:56:30,42.00000000000001,295.31165831357515,270.5333333333333,0.0
0 days 05:57:00,42.00000000000001,295.28286171456307,270.5333333333333,0.0
0 days 05:57:30,42.00000000000001,295.2544123348942,270.5333333333333,0.0
0 days 05:58:00,42.00000000000001,295.2263009236046,270.5333333333333,0.0
0 days 05:58:30,42.00000000000001,295.1985191431564,270.5333333333333,0.0
0 days 05:59:00,42.00000000000001,295.171059372877,270.5333333333333,0.0
0 days 05:59:30,42.00000000000001,295.14391438481397,270.5333333333333,0.0
0 days 06:00:00,42.00000000000001,295.1170782229327,270.55,0.0
0 days 06:00:30,3000.0,295.15620766436723,270.55,0.0
0 days 06:01:00,3000.0,295.19484085696723,270.55,0.0
0 days 06:01:30,3000.0,295.2329248910371,270.55,0.0
0 days 06:02:00,3000.0,295.27044787798496,270.55,0.0
